EWRB_ID,City,Postal_Code,PrimPropTypCalc,PrimPropTypSelf,Largest_PropTyp,All_Prop_Types,Thrd_Party_Cert,WN_Sit_Elc_Int1,WN_Sit_Elc_Int2,WN_Sit_Gas_Int1,WN_Sit_Gas_Int2,WN_Sit_Gas_Int3,All_Water_Int1,All_Water_Int2,Ind_Water_Int1,Ind_Water_Int2,Site_EUI1,Site_EUI2,Source_EUI1,Source_EUI2,WN_Site_EUI1,WN_Site_EUI2,WN_Source_EUI1,WN_Source_EUI2,GHG_Emiss_Int1,GHG_Emiss_Int2,Ener_Star_Score,Ener_Star_Certs,Data_Qual_Check,Data_Qual_Date
100683,Ottawa,K2A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0,0,Not Available,Not Available,Not Available,0.97790766,0.090850589,0.090850589,0.090850589,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,Not Available,Not Available,No,Not Available
100684,Ottawa,K2A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,Not Available,Not Available,0.454150937,12.17562835,1.131152815,0.416018217,0.038649355,0.038649355,0.038649355,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,Not Available,Not Available,No,Not Available
100690,OTTAWA,K1Z,Enclosed Mall,Enclosed Mall,Enclosed Mall,"Enclosed Mall, Office, Supermarket/Grocery Store",Not Available,0.492126016,12.7,0.567688672,15.21953543,1.413941019,0,0,Not Available,Not Available,0.960614483,24.79,1.43879047,37.13,1.007502079,26,1.486453068,38.36,25.83338665,2.4,Not Available,Not Available,Yes,2021-06-15
100696,Ottawa,k2a,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.872782587,0.08108415,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,Not Available,Not Available,No,Not Available
100707,OTTAWA,K2A,Strip Mall,Strip Mall,Strip Mall,Strip Mall,Not Available,0.42625088,11,0.567688672,15.21953543,1.413941019,0,0,Not Available,Not Available,0.971077004,25.06,1.379890348,35.61,1.04160215,26.88,1.457003007,37.6,29.06255999,2.7,Not Available,Not Available,Yes,2021-06-15
100718,Ottawa,K1Z,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.383625792,9.9,0.340613203,9.131721261,0.848364611,1.521461334,0.141348374,Not Available,Not Available,0.716488979,18.49,1.071052211,27.64,0.751751552,19.4,1.122202316,28.96,19.37503999,1.8,Not Available,Not Available,Yes,2021-06-23
100719,Ottawa,K2C,Lifestyle Center,Lifestyle Center,Lifestyle Center,"Lifestyle Center, Parking","LEED, BOMA BEST",1.042377151,26.9,0.79476414,21.30734961,1.979517426,0.702056208,0.065223152,Not Available,Not Available,1.822803762,47.04,2.831468344,73.07,1.861553842,48.04,2.869830923,74.06,44.13203553,4.1,Not Available,Not Available,Yes,2021-07-30
100720,Ottawa,K2C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1.265168035,0.117537949,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,Not Available,Not Available,No,Not Available
100724,Ottawa,K2A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.965683814,0.089714956,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,Not Available,Not Available,No,Not Available
100729,Ottawa,K2B,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.944903276,0.087784381,0.087784381,0.087784381,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,Not Available,Not Available,No,Not Available
100732,Ottawa,K2B,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.112375232,2.9,0.227075469,6.087814174,0.565576408,1.077328272,0.100087065,0.100087065,0.100087065,0.366963257,9.47,0.472363475,12.19,0.381688288,9.85,0.490576013,12.66,12.91669333,1.2,Not Available,Not Available,No,Not Available
100739,Ottawa,K2A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.07750016,2,1.475990546,39.57079213,3.676246649,1.26109342,0.117159405,Not Available,Not Available,1.493428082,38.54,1.582165766,40.83,1.592240786,41.09,1.682915974,43.43,69.96542219,6.5,Not Available,Not Available,Yes,2021-06-23
100740,Ottawa,K2A,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.065875136,1.7,Not Available,Not Available,Not Available,0.983612121,0.09138055,Not Available,Not Available,0.064712634,1.67,0.12593776,3.25,0.064712634,1.67,0.12593776,3.25,0,0,Not Available,Not Available,Yes,2021-06-23
100749,Ottawa,K2B,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.124000256,3.2,0.908301875,24.3512567,2.26230563,1.374367724,0.127682931,Not Available,Not Available,0.950539462,24.53,1.074539718,27.73,1.009827084,26.06,1.136927347,29.34,41.97925331,3.9,Not Available,Not Available,Yes,2021-06-21
100750,Ottawa,K2B,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.375875776,9.7,0.340613203,9.131721261,0.848364611,1.375590108,0.127796495,0.127796495,0.127796495,0.716488979,18.49,1.065239699,27.49,0.748264044,19.31,1.114064799,28.75,19.37503999,1.8,Not Available,Not Available,No,Not Available
100760,Ottawa,K2B,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.2906256,7.5,0.340613203,9.131721261,0.848364611,1.03128512,0.095809517,Not Available,Not Available,0.590551219,15.24,0.85288926,22.01,0.621163782,16.03,0.904039366,23.33,17.22225777,1.6,Not Available,Not Available,No,Not Available
100761,Ottawa,K2B,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.062000128,1.6,0.340613203,9.131721261,0.848364611,1.143337039,0.10621948,0.10621948,0.10621948,0.369288262,9.53,0.431675891,11.14,0.385175795,9.94,0.448725926,11.58,15.06947555,1.4,Not Available,Not Available,No,Not Available
100762,Ottawa,K2B,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.298375616,7.7,0.340613203,9.131721261,0.848364611,1.075698426,0.099935647,Not Available,Not Available,0.630463801,16.27,0.898226854,23.18,0.650613843,16.79,0.939301939,24.24,19.37503999,1.8,Not Available,Not Available,No,Not Available
100763,Ottawa,K2B,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.263500544,6.8,0.79476414,21.30734961,1.979517426,1.465639105,0.13616232,Not Available,Not Available,1.047027161,27.02,1.307040198,33.73,1.101664774,28.43,1.364002815,35.2,39.82647109,3.7,Not Available,Not Available,Yes,2021-06-21
100787,Ottawa,K2B,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.612251264,15.8,0.340613203,9.131721261,0.848364611,2.21496085,0.205776583,Not Available,Not Available,0.926901913,23.92,1.486453068,38.36,0.968752,25,1.558140716,40.21,20.4514311,1.9,Not Available,Not Available,Yes,2021-06-15
100788,Ottawa,K2B,Multifamily Housing,Multifamily Housing,Multifamily Housing,Multifamily Housing,Not Available,0.372000768,9.6,0.113537734,3.043907087,0.282788204,1.613140177,0.149865617,Not Available,Not Available,0.512276057,13.22,0.850564256,21.95,0.537076109,13.86,0.895901849,23.12,9.687519995,0.9,Not Available,Not Available,Yes,2021-06-15
100795,Ottawa,K2B,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.441750912,11.4,0.113537734,3.043907087,0.282788204,1.757789019,0.163303933,0.163303933,0.163303933,0.525838585,13.57,0.933489427,24.09,0.54753863,14.13,0.973402009,25.12,7.534737774,0.7,Not Available,Not Available,Yes,2021-06-28
100799,Ottawa,K2C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.240250496,6.2,0.79476414,21.30734961,1.979517426,0.948162969,0.088087217,Not Available,Not Available,0.967589497,24.97,1.207064991,31.15,1.006339577,25.97,1.243490067,32.09,37.67368887,3.5,Not Available,Not Available,No,Not Available
100803,Ottawa,K2C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.236375488,6.1,0.681226406,18.26344252,1.696729223,1.530832949,0.142219026,Not Available,Not Available,0.835839225,21.57,1.072214713,27.67,0.874589305,22.57,1.10941479,28.63,31.21534221,2.9,Not Available,Not Available,Yes,2021-06-25
100804,Ottawa,K2C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.186000384,4.8,0.567688672,15.21953543,1.413941019,1.188565268,0.11042132,Not Available,Not Available,0.732376512,18.9,0.917601894,23.68,0.769964089,19.87,0.954026969,24.62,27.98616887,2.6,Not Available,Not Available,Yes,2021-06-25
100805,Ottawa,K2C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.178250368,4.6,0.567688672,15.21953543,1.413941019,1.197936883,0.111291971,Not Available,Not Available,0.779264108,20.11,0.961776985,24.82,0.801739155,20.69,0.979989523,25.29,30.1389511,2.8,Not Available,Not Available,Yes,2021-06-25
100809,Ottawa,K2C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.220875456,5.7,0.681226406,18.26344252,1.696729223,1.922403475,0.178597115,Not Available,Not Available,0.882339321,22.77,1.102827276,28.46,0.928839417,23.97,1.149327372,29.66,33.36812443,3.1,Not Available,Not Available,Yes,2021-06-23
100810,Ottawa,K2C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.383625792,9.9,0.454150937,12.17562835,1.131152815,1.884102092,0.175038801,Not Available,Not Available,0.817626688,21.1,1.172189919,30.25,0.858701772,22.16,1.231090041,31.77,24.75699554,2.3,Not Available,Not Available,Yes,2021-06-23
100811,Ottawa,K2C,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.259625536,6.7,1.248915078,33.48297796,3.110670241,1.752084557,0.162773971,Not Available,Not Available,1.448090489,37.37,1.704616018,43.99,1.536440671,39.65,1.798003711,46.4,60.27790219,5.6,Not Available,Not Available,No,Not Available
100819,Ottawa,K2C,Strip Mall,Strip Mall,Strip Mall,Strip Mall,Not Available,0.46500096,12,0.340613203,9.131721261,0.848364611,0.239179915,0.02222054,0.02222054,0.02222054,0.759889068,19.61,1.210552499,31.24,0.790501632,20.4,1.241165062,32.03,17.22225777,1.6,Not Available,Not Available,Yes,2021-07-01
100828,Ottawa,K2H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.089125184,2.3,0,0,0,1.29328288,0.120149903,Not Available,Not Available,0.132912774,3.43,0.217000448,5.6,0.14066279,3.63,0.225912966,5.83,3.229173332,0.3,Not Available,Not Available,Yes,2021-06-21
100845,Ottawa,K1G,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0.89519297,0.083166143,0.083166143,0.083166143,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,Not Available,Not Available,No,Not Available
100846,Ottawa,K1G,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.248000512,6.4,0.340613203,9.131721261,0.848364611,1.772865095,0.164704546,0.164704546,0.164704546,0.575826189,14.86,0.817626688,21.1,0.591713721,15.27,0.834676723,21.54,17.22225777,1.6,Not Available,Not Available,Yes,2021-06-08
100847,Ottawa,K1G,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.282875584,7.3,0.227075469,6.087814174,0.565576408,1.695447405,0.157512208,0.157512208,0.157512208,0.523513581,13.51,0.797089145,20.57,0.534751104,13.8,0.809876672,20.9,13.99308444,1.3,Not Available,Not Available,Yes,2021-06-08
100848,Ottawa,K1G,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.302250624,7.8,0.340613203,9.131721261,0.848364611,2.422358766,0.225044479,0.225044479,0.225044479,0.633563808,16.35,0.924576908,23.86,0.648676339,16.74,0.940464441,24.27,18.29864888,1.7,Not Available,Not Available,Yes,2021-06-08
100850,Ottawa,K1G,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.11625024,3,1.135377343,30.43907087,2.827882038,1.35725434,0.126093046,0.126093046,0.126093046,1.198152473,30.92,1.318665222,34.03,1.269840121,32.77,1.391127871,35.9,53.81955553,5,Not Available,Not Available,No,Not Available
100851,Ottawa,K1G,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.441750912,11.4,0.227075469,6.087814174,0.565576408,1.377219954,0.127947912,0.127947912,0.127947912,0.621163782,16.03,1.027652121,26.52,0.650613843,16.79,1.076477222,27.78,11.84030222,1.1,Not Available,Not Available,No,Not Available
100853,Ottawa,K1G,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.569626176,14.7,0.567688672,15.21953543,1.413941019,1.6192521,0.150433433,Not Available,Not Available,1.061752191,27.4,1.589915782,41.03,1.111739795,28.69,1.665090937,42.97,29.06255999,2.7,Not Available,Not Available,Yes,2021-06-23
100855,Ottawa,K1G,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.236375488,6.1,0.908301875,24.3512567,2.26230563,1.229718882,0.114244615,Not Available,Not Available,1.126464825,29.07,1.359352806,35.08,1.189239955,30.69,1.424065439,36.75,45.20842664,4.2,Not Available,Not Available,No,Not Available
100856,Ottawa,K1G,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Not Available,0.879626816,22.7,1.362452812,36.52688504,3.393458445,0.591226673,0.054926752,0.054926752,0.054926752,2.186279512,56.42,3.03800627,78.4,2.259904664,58.32,3.118606437,80.48,72.11820441,6.7,Not Available,Not Available,No,Not Available
100858,Ottawa,K1G,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.806001664,20.8,Not Available,Not Available,Not Available,1.841726093,0.171101942,Not Available,Not Available,0.802901657,20.72,1.572865746,40.59,0.805226662,20.78,1.578678258,40.74,4.305564442,0.4,Not Available,Not Available,Yes,2021-06-23
100859,Ottawa,K1G,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,1.716227943,0.159442783,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,0,0,Not Available,Not Available,Yes,2021-06-23
100860,Ottawa,K1G,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,Not Available,Not Available,1.930141484,51.74642048,4.807399464,1.603361101,0.148957111,Not Available,Not Available,1.852253823,47.8,1.870466361,48.27,1.980516588,51.11,1.999891628,51.61,91.4932444,8.5,Not Available,Not Available,Yes,2021-06-21
100893,Ottawa,K1G,Strip Mall,Strip Mall,Strip Mall,Strip Mall,Not Available,1.046252159,27,1.021839609,27.39516378,2.545093834,0,0,Not Available,Not Available,1.979354085,51.08,2.993831179,77.26,2.033991698,52.49,3.049243794,78.69,51.66677331,4.8,Not Available,Not Available,No,Not Available
100894,Ottawa,K1G,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.23250048,6,0.79476414,21.30734961,1.979517426,1.382516954,0.12844002,0.12844002,0.12844002,0.933489427,24.09,1.16753991,30.13,0.973402009,25.12,1.202802483,31.04,35.52090665,3.3,Not Available,Not Available,No,Not Available
100895,Ottawa,K1G,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.240250496,6.2,0.681226406,18.26344252,1.696729223,1.583395486,0.147102245,0.147102245,0.147102245,0.911789382,23.53,1.14816487,29.63,0.952864467,24.59,1.189239955,30.69,34.44451554,3.2,Not Available,Not Available,No,Not Available
100899,Ottawa,K1H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Multifamily Housing, Parking",Not Available,0.321625664,8.3,0.227075469,6.087814174,0.565576408,0.739542668,0.068705758,Not Available,Not Available,0.468100966,12.08,0.764151577,19.72,0.491738515,12.69,0.801739155,20.69,9.687519995,0.9,Not Available,Not Available,Yes,2021-06-25
100912,Ottawa,K1H,Multifamily Housing,Multifamily Housing,Multifamily Housing,"Heated Swimming Pool, Multifamily Housing, Parking",Not Available,0.236375488,6.1,0.908301875,24.3512567,2.26230563,2.261411464,0.210091986,Not Available,Not Available,1.054002175,27.2,1.29347767,33.38,1.105152281,28.52,1.339977766,34.58,41.97925331,3.9,Not Available,Not Available,Yes,2021-06-22
